ID_TURMA;DESCR_SITUACAO;COD_TURMA;ID_PESSOA;COD_CURSO;NOME_CURSO;COD_ATIV_CURRIC;NOME_ATIV_CURRIC;NOTA1;NUM_FALTAS1;NOTA2;NUM_FALTAS2;NOTA3;NUM_FALTAS3;NOTA4;NUM_FALTAS4;NOTA5;NUM_FALTAS5;NOTA6;NUM_FALTAS6;NOTA7;NUM_FALTAS7;MEDIA_FINAL;DESCR_SITUACAO_1;ANO;DESCR_PERIODO;SITUACAO_ITEM;PERIODO_ITEM
167976;Reprovado por Nota;CB01;147305;IE08;Ciência da Computação;ICC110;TEXTOS TÉCNICOS EM CIÊNCIA DA COMPUTAÇÃO;;;;;;;;;;;;;;;0,63;Reprovado por Nota;2018; 1° Semestre;2;201
167976;Reprovado por Freqüência;CB01;115440;IE08;Ciência da Computação;ICC110;TEXTOS TÉCNICOS EM CIÊNCIA DA COMPUTAÇÃO;;;;;;;;;;;;;;;1,72;Reprovado por Freqüência;2018; 1° Semestre;3;201
167976;Reprovado por Nota;CB01;147306;IE08;Ciência da Computação;ICC110;TEXTOS TÉCNICOS EM CIÊNCIA DA COMPUTAÇÃO;;;;;;;;;;;;;;;1,27;Reprovado por Nota;2018; 1° Semestre;2;201
167976;Reprovado por Nota;CB01;149210;IE08;Ciência da Computação;ICC110;TEXTOS TÉCNICOS EM CIÊNCIA DA COMPUTAÇÃO;;;;;;;;;;;;;;;4,06;Reprovado por Nota;2018; 1° Semestre;2;201
167976;Reprovado por Freqüência;CB01;148102;IE08;Ciência da Computação;ICC110;TEXTOS TÉCNICOS EM CIÊNCIA DA COMPUTAÇÃO;;;;;;;;;;;;;;;0,41;Reprovado por Freqüência;2018; 1° Semestre;3;201
167976;Aprovado;CB01;147307;IE08;Ciência da Computação;ICC110;TEXTOS TÉCNICOS EM CIÊNCIA DA COMPUTAÇÃO;;;;;;;;;;;;;;;9,13;Aprovado;2018; 1° Semestre;1;201
167976;Reprovado por Nota;CB01;148511;IE08;Ciência da Computação;ICC110;TEXTOS TÉCNICOS EM CIÊNCIA DA COMPUTAÇÃO;;;;;;;;;;;;;;;4,29;Reprovado por Nota;2018; 1° Semestre;2;201
167976;Reprovado por Freqüência;CB01;147308;IE08;Ciência da Computação;ICC110;TEXTOS TÉCNICOS EM CIÊNCIA DA COMPUTAÇÃO;;;;;;;;;;;;;;;2,94;Reprovado por Freqüência;2018; 1° Semestre;3;201
167976;Reprovado por Nota;CB01;147852;IE08;Ciência da Computação;ICC110;TEXTOS TÉCNICOS EM CIÊNCIA DA COMPUTAÇÃO;;;;;;;;;;;;;;;2,81;Reprovado por Nota;2018; 1° Semestre;2;201
167976;Aprovado;CB01;147309;IE08;Ciência da Computação;ICC110;TEXTOS TÉCNICOS EM CIÊNCIA DA COMPUTAÇÃO;;;;;;;;;;;;;;;8,31;Aprovado;2018; 1° Semestre;1;201
